,entry_id,Date,Time,Ethanol,humidity,methane,temperature,Hour,Mins,Secs,Year,Month,Day,E1,H1,M1,T1,E2,H2,M2,T2,Spoiled
3724,3725,2022-07-02,04:21:41,310,89.0,297.0,33.2,4,21,41,2022,7,2,311.2,89.0,295.2,33.14,311.18170266836086,89.0,295.19539951876453,33.139806485336536,No
3725,3726,2022-07-02,04:21:58,310,89.0,294.0,33.0,4,21,58,2022,7,2,309.8,89.0,294.6,33.12,309.79948253557563,89.0,294.59377563286597,33.119830785866675,No
3726,3727,2022-07-02,04:22:15,310,89.0,294.0,33.1,4,22,15,2022,7,2,309.6,89.0,294.4,33.120000000000005,309.59922430510665,89.0,294.3937835281447,33.119830785866675,No
3727,3728,2022-07-02,04:22:32,309,89.0,293.0,33.1,4,22,32,2022,7,2,309.4,89.0,293.8,33.099999999999994,309.3992248062015,89.0,293.7994542974079,33.09987915341675,No
3728,3729,2022-07-02,04:22:49,309,89.0,294.0,33.2,4,22,49,2022,7,2,309.4,89.0,293.8,33.14,309.3992248062015,89.0,293.7994542974079,33.13992762364295,No
3729,3730,2022-07-02,04:23:06,309,89.0,294.0,33.1,4,23,6,2022,7,2,309.6,89.0,293.6,33.14,309.5979373086492,89.0,293.59918200409,33.13992762364295,No
3730,3731,2022-07-02,04:23:23,310,89.0,294.0,33.2,4,23,23,2022,7,2,310.8,89.0,294.0,33.160000000000004,310.78416800505914,89.0,293.99863944633796,33.15992757996379,No
3731,3732,2022-07-02,04:23:40,311,89.0,293.0,33.1,4,23,40,2022,7,2,310.8,89.0,294.2,33.14,310.78416800505914,89.0,294.19809485880467,33.13992762364295,No
3732,3733,2022-07-02,04:23:57,315,89.0,295.0,33.2,4,23,57,2022,7,2,312.2,89.0,294.4,33.160000000000004,312.17520849316594,89.0,294.3978210852405,33.15992757996379,No
3733,3734,2022-07-02,04:24:14,309,89.0,295.0,33.1,4,24,14,2022,7,2,312.0,89.0,294.6,33.160000000000004,311.9718680965336,89.0,294.5978186775733,33.15992757996379,No
3734,3735,2022-07-02,04:24:32,316,89.0,295.0,33.2,4,24,32,2022,7,2,311.6,89.0,295.0,33.18000000000001,311.56728437456314,89.0,295.0,33.179951690821255,No
3735,3736,2022-07-02,04:24:49,309,89.0,295.0,33.2,4,24,49,2022,7,2,310.4,89.0,295.0,33.18000000000001,310.3750794659885,89.0,295.0,33.179951690821255,No
3736,3737,2022-07-02,04:25:06,309,89.0,295.0,33.2,4,25,6,2022,7,2,310.4,89.0,295.0,33.260000000000005,310.3750794659885,89.0,295.0,33.25956937799044,No
3737,3738,2022-07-02,04:25:23,309,89.0,295.0,33.2,4,25,23,2022,7,2,309.2,89.0,294.8,33.260000000000005,309.1994835377663,89.0,294.7994561522774,33.25956937799044,No
3738,3739,2022-07-02,04:25:40,309,89.0,295.0,33.5,4,25,40,2022,7,2,309.4,89.0,295.2,33.260000000000005,309.3992248062015,89.0,295.1967572696706,33.25956937799044,No
3739,3740,2022-07-02,04:25:57,310,89.0,294.0,33.2,4,25,57,2022,7,2,309.4,89.0,295.0,33.260000000000005,309.3992248062015,89.0,294.99594590880355,33.25956937799044,No
3740,3741,2022-07-02,04:26:14,310,89.0,297.0,33.2,4,26,14,2022,7,2,309.4,89.0,294.8,33.260000000000005,309.3992248062015,89.0,294.79540757119025,33.25956937799044,No
3741,3742,2022-07-02,04:26:31,309,89.0,294.0,33.2,4,26,31,2022,7,2,309.6,89.0,294.4,33.2,309.59922430510665,89.0,294.3937835281447,33.2,No
3742,3743,2022-07-02,04:26:48,309,89.0,294.0,33.2,4,26,48,2022,7,2,309.6,89.0,294.6,33.18,309.59922430510665,89.0,294.59377563286597,33.17995169082126,No
3743,3744,2022-07-02,04:27:05,310,89.0,293.0,33.2,4,27,5,2022,7,2,309.6,89.0,294.0,33.160000000000004,309.59922430510665,89.0,293.99863944633796,33.15992757996379,No
3744,3745,2022-07-02,04:27:23,310,89.0,295.0,33.1,4,27,23,2022,7,2,309.8,89.0,293.6,33.14,309.79948253557563,89.0,293.5964543837386,33.13992762364295,No
3745,3746,2022-07-02,04:27:40,310,89.0,294.0,33.1,4,27,40,2022,7,2,310.0,89.0,293.2,33.12,310.0,89.0,293.195368182359,33.11995177817963,No
3746,3747,2022-07-02,04:27:57,310,89.0,292.0,33.1,4,27,57,2022,7,2,309.8,89.0,293.4,33.120000000000005,309.79948253557563,89.0,293.39508976153184,33.11995177817963,No
3747,3748,2022-07-02,04:28:14,310,89.0,292.0,33.1,4,28,14,2022,7,2,309.6,89.0,293.2,33.14,309.59922430510665,89.0,293.1967213114754,33.13992762364295,No
3748,3749,2022-07-02,04:28:32,309,89.0,294.0,33.2,4,28,32,2022,7,2,309.4,89.0,293.0,33.160000000000004,309.3992248062015,89.0,292.9972696182125,33.15992757996379,No
3749,3750,2022-07-02,04:28:48,309,89.0,294.0,33.2,4,28,48,2022,7,2,310.8,89.0,293.8,33.14,310.7690465517559,89.0,293.79401939155457,33.13980648533653,No
3750,3751,2022-07-02,04:29:05,309,89.0,293.0,33.2,4,29,5,2022,7,2,310.6,89.0,293.8,33.14,310.56753329105896,89.0,293.7940193915546,33.139806485336536,No
3751,3752,2022-07-02,04:29:22,317,89.0,296.0,33.0,4,29,22,2022,7,2,310.8,89.0,293.6,33.1,310.7690465517559,89.0,293.59375450519417,33.099758307715895,No
3752,3753,2022-07-02,04:29:39,309,89.0,292.0,33.1,4,29,39,2022,7,2,310.8,89.0,293.6,33.08,310.7690465517559,89.0,293.5937545051941,33.079830844282604,No
3753,3754,2022-07-02,04:29:56,310,89.0,293.0,33.0,4,29,56,2022,7,2,312.0,89.0,293.6,33.08,311.9642858016468,89.0,293.5937545051941,33.079830844282604,No
3754,3755,2022-07-02,04:30:13,309,89.0,294.0,33.1,4,30,13,2022,7,2,310.4,89.0,293.0,33.11999999999999,310.38265699737696,89.0,292.9986348027453,33.119830785866675,No
3755,3756,2022-07-02,04:30:31,315,89.0,293.0,33.2,4,30,31,2022,7,2,310.2,89.0,293.8,33.14,310.1803399334151,89.0,293.7953920109139,33.139806485336536,No
3756,3757,2022-07-02,04:30:47,309,89.0,293.0,33.2,4,30,47,2022,7,2,309.6,89.0,293.8,33.18000000000001,309.57495547450605,89.0,293.7953920109139,33.179951690821255,No
3757,3758,2022-07-02,04:31:05,308,89.0,296.0,33.2,4,31,5,2022,7,2,310.8,89.0,293.8,33.2,310.76100972940134,89.0,293.7953920109139,33.2,No
3758,3759,2022-07-02,04:31:22,307,89.0,293.0,33.2,4,31,22,2022,7,2,309.4,89.2,294.4,33.2,309.37368966900806,89.19821826280624,294.3937560615157,33.2,No
3759,3760,2022-07-02,04:31:39,315,89.0,294.0,33.2,4,31,39,2022,7,2,309.2,89.2,294.2,33.18,309.1726853937482,89.19821826280624,294.19129666456945,33.17995169082126,No
3760,3761,2022-07-02,04:31:56,308,90.0,296.0,33.2,4,31,56,2022,7,2,310.4,89.2,293.6,33.18000000000001,310.36330317715823,89.19821826280624,293.59375450519417,33.17995169082126,No
3761,3762,2022-07-02,04:32:13,308,89.0,292.0,33.1,4,32,13,2022,7,2,310.6,89.2,293.2,33.17999999999999,310.5671795164559,89.19821826280624,293.1899276089797,33.179951690821255,No
3762,3763,2022-07-02,04:32:30,314,89.0,293.0,33.2,4,32,30,2022,7,2,309.0,89.2,293.0,33.18000000000001,308.97952387493694,89.19821826280624,292.9904851555125,33.179951690821255,No
3763,3764,2022-07-02,04:32:47,308,89.0,291.0,33.2,4,32,47,2022,7,2,308.8,89.0,292.4,33.18000000000001,308.77772600961777,89.0,292.3978061470163,33.179951690821255,No
3764,3765,2022-07-02,04:33:04,307,89.0,293.0,33.2,4,33,4,2022,7,2,308.6,89.0,292.6,33.2,308.5761915649878,89.0,292.5978037062457,33.2,No
3765,3766,2022-07-02,04:33:21,307,89.0,293.0,33.2,4,33,21,2022,7,2,307.2,89.2,292.6,33.2,307.19948018193634,89.19821826280624,292.5978037062457,33.2,No
3766,3767,2022-07-02,04:33:38,307,89.0,293.0,33.2,4,33,38,2022,7,2,308.6,89.2,293.0,33.2,308.5673261008296,89.19821826280624,293.0,33.2,No
3767,3768,2022-07-02,04:33:56,307,90.0,293.0,33.2,4,33,56,2022,7,2,308.6,89.4,293.6,33.2,308.5673261008296,89.39732142857142,293.595125253893,33.2,No
3768,3769,2022-07-02,04:34:13,315,89.0,293.0,33.2,4,34,13,2022,7,2,308.6,89.4,293.6,33.2,308.5673261008296,89.39732142857142,293.59512525389306,33.2,No
3769,3770,2022-07-02,04:34:30,307,90.0,296.0,33.2,4,34,30,2022,7,2,310.0,89.4,293.0,33.18,309.95635247114836,89.39732142857142,292.98771253768484,33.17995169082126,No
3770,3771,2022-07-02,04:34:47,307,89.0,293.0,33.2,4,34,47,2022,7,2,310.0,89.2,293.2,33.18000000000001,309.95635247114825,89.19821826280624,293.18715121517073,33.17995169082126,No
3771,3772,2022-07-02,04:35:04,314,89.0,290.0,33.1,4,35,4,2022,7,2,308.2,89.4,293.2,33.17999999999999,308.17259795399843,89.39732142857142,293.18715121517073,33.179951690821255,No
3772,3773,2022-07-02,04:35:21,307,89.0,294.0,33.2,4,35,21,2022,7,2,308.0,89.4,292.4,33.220000000000006,307.97054119179967,89.39732142857142,292.39368516937185,33.21971175254597,No
3773,3774,2022-07-02,04:35:38,306,90.0,293.0,33.2,4,35,38,2022,7,2,308.0,89.6,292.8,33.220000000000006,307.97054119179955,89.5973154362416,292.7898668464586,33.21971175254597,No
3774,3775,2022-07-02,04:35:55,306,90.0,292.0,33.4,4,35,55,2022,7,2,306.6,89.8,293.4,33.239999999999995,306.59921671018276,89.7982062780269,293.39645865577756,33.23980815347722,No
3775,3776,2022-07-02,04:36:12,307,90.0,295.0,33.2,4,36,12,2022,7,2,306.6,90.0,293.2,33.239999999999995,306.59921671018276,90.0,293.1967352135517,33.23980815347722,No
3776,3777,2022-07-02,04:36:29,307,90.0,293.0,33.2,4,36,29,2022,7,2,306.6,90.0,293.2,33.22,306.5992167101828,90.0,293.1967352135517,33.21971175254597,No
3777,3778,2022-07-02,04:36:47,307,90.0,293.0,33.2,4,36,47,2022,7,2,306.6,90.0,293.6,33.160000000000004,306.59921671018276,90.0,293.59782515764834,33.15992757996379,No
3778,3779,2022-07-02,04:37:04,306,90.0,293.0,33.1,4,37,4,2022,7,2,308.0,90.0,293.4,33.160000000000004,307.97054119179967,90.0,293.3991825613079,33.15992757996379,No
3779,3780,2022-07-02,04:37:21,306,90.0,294.0,33.1,4,37,21,2022,7,2,308.0,90.0,293.4,33.160000000000004,307.97054119179955,90.0,293.3991825613079,33.15992757996379,No
3780,3781,2022-07-02,04:37:38,314,90.0,294.0,33.2,4,37,38,2022,7,2,307.6,90.0,293.6,33.160000000000004,307.5659008887128,90.0,293.59918200409,33.15992757996379,No
3781,3782,2022-07-02,04:37:55,307,90.0,293.0,33.2,4,37,55,2022,7,2,307.8,90.0,293.8,33.18000000000001,307.76742686411814,90.0,293.7994542974079,33.179951690821255,No
3782,3783,2022-07-02,04:38:12,305,90.0,294.0,33.2,4,38,12,2022,7,2,308.0,90.0,293.8,33.2,307.96921710384356,90.0,293.7994542974079,33.2,No
3783,3784,2022-07-02,04:38:29,307,90.0,294.0,33.2,4,38,29,2022,7,2,306.6,90.0,293.8,33.2,306.5979043876883,90.0,293.7994542974079,33.2,No
3784,3785,2022-07-02,04:38:46,307,90.0,294.0,33.2,4,38,46,2022,7,2,307.8,90.0,294.0,33.2,307.77633206684857,90.0,294.00000000000006,33.2,No
3785,3786,2022-07-02,04:39:03,307,90.0,294.0,33.2,4,39,3,2022,7,2,308.2,89.8,293.8,33.2,308.1815266196279,89.79820627802691,293.7994542974079,33.2,No
3786,3787,2022-07-02,04:39:20,313,90.0,294.0,33.2,4,39,20,2022,7,2,308.2,89.6,293.6,33.2,308.181526619628,89.59731543624162,293.59918200409,33.2,No
3787,3788,2022-07-02,04:39:38,307,89.0,293.0,33.2,4,39,38,2022,7,2,308.4,89.4,293.6,33.2,308.3825457061345,89.39732142857142,293.59918200409,33.2,No
3788,3789,2022-07-02,04:39:55,307,89.0,293.0,33.2,4,39,55,2022,7,2,308.6,89.4,294.2,33.2,308.5838272032297,89.39732142857142,294.1927004277632,33.2,No
3789,3790,2022-07-02,04:40:12,308,89.0,294.0,33.2,4,40,12,2022,7,2,307.6,89.4,294.4,33.2,307.5992192582953,89.39732142857142,294.3924193273998,33.2,No
3790,3791,2022-07-02,04:40:29,308,90.0,297.0,33.2,4,40,29,2022,7,2,307.8,89.6,294.6,33.18,307.79947916666663,89.5973154362416,294.59377563286597,33.17995169082126,No
3791,3792,2022-07-02,04:40:46,308,90.0,295.0,33.2,4,40,46,2022,7,2,308.2,89.8,295.0,33.18000000000001,308.19948186528495,89.7982062780269,294.99594590880355,33.17995169082126,No
3792,3793,2022-07-02,04:41:03,308,90.0,294.0,33.1,4,41,3,2022,7,2,308.4,89.8,295.6,33.17999999999999,308.399222294232,89.79820627802691,295.5951307173792,33.179951690821255,No
3793,3794,2022-07-02,04:41:20,309,90.0,295.0,33.2,4,41,20,2022,7,2,308.4,89.6,295.6,33.18000000000001,308.399222294232,89.59731543624162,295.5951307173792,33.179951690821255,No
3794,3795,2022-07-02,04:41:37,309,89.0,297.0,33.2,4,41,37,2022,7,2,308.4,89.4,295.2,33.18000000000001,308.39922229423195,89.39732142857142,295.19132615376003,33.179951690821255,No
3795,3796,2022-07-02,04:41:54,308,89.0,297.0,33.2,4,41,54,2022,7,2,308.4,89.2,295.2,33.2,308.39922229423195,89.19821826280624,295.19132615376003,33.2,No
3796,3797,2022-07-02,04:42:11,308,89.0,293.0,33.2,4,42,11,2022,7,2,308.0,89.0,295.6,33.2,307.9987012904871,89.0,295.5896849329313,33.2,No
3797,3798,2022-07-02,04:42:28,308,89.0,294.0,33.2,4,42,28,2022,7,2,307.4,89.0,295.0,33.2,307.3979134351826,89.0,294.9905221794836,33.2,No
3798,3799,2022-07-02,04:42:46,307,89.0,297.0,33.2,4,42,46,2022,7,2,307.4,89.0,294.2,33.2,307.3979134351826,89.0,294.1927004277632,33.2,No
3799,3800,2022-07-02,04:43:03,306,89.0,294.0,33.2,4,43,3,2022,7,2,309.0,89.0,294.4,33.2,308.95920581070123,89.0,294.3937835281447,33.2,No
3800,3801,2022-07-02,04:43:20,308,89.0,293.0,33.2,4,43,20,2022,7,2,309.2,89.0,294.2,33.2,309.1599325101861,89.0,294.1927004277632,33.2,No
3801,3802,2022-07-02,04:43:37,316,89.0,294.0,33.2,4,43,37,2022,7,2,309.4,89.0,293.6,33.2,309.36223042100755,89.0,293.59918200409,33.2,No
3802,3803,2022-07-02,04:43:54,309,89.0,293.0,33.2,4,43,54,2022,7,2,309.8,89.0,293.6,33.2,309.7689480709965,89.0,293.59918200409,33.2,No
3803,3804,2022-07-02,04:44:11,308,89.0,294.0,33.2,4,44,11,2022,7,2,311.4,89.0,293.8,33.2,311.3544807023356,89.0,293.7994542974079,33.2,No
3804,3805,2022-07-02,04:44:28,308,89.0,294.0,33.2,4,44,28,2022,7,2,311.4,89.0,293.8,33.2,311.3544807023356,89.0,293.7994542974079,33.2,No
3805,3806,2022-07-02,04:44:45,316,89.0,294.0,33.2,4,44,45,2022,7,2,311.0,89.0,294.0,33.160000000000004,310.9462519564421,89.0,294.00000000000006,33.15980629539952,No
3806,3807,2022-07-02,04:45:02,316,89.0,294.0,33.2,4,45,2,2022,7,2,311.0,89.0,294.4,33.160000000000004,310.9462519564421,89.0,294.39783491204327,33.15980629539952,No
3807,3808,2022-07-02,04:45:19,307,89.0,294.0,33.0,4,45,19,2022,7,2,312.0,89.2,294.4,33.160000000000004,311.9524388537726,89.19821826280624,294.3978349120433,33.15980629539951,No
3808,3809,2022-07-02,04:45:36,308,89.0,296.0,33.2,4,45,36,2022,7,2,310.0,89.2,294.4,33.160000000000004,309.95255354297,89.19821826280624,294.39783491204327,33.15980629539951,No
3809,3810,2022-07-02,04:45:54,313,90.0,294.0,33.2,4,45,54,2022,7,2,308.4,89.2,295.0,33.160000000000004,308.3812310045092,89.19821826280624,294.99459000451975,33.15980629539951,No
3810,3811,2022-07-02,04:46:11,306,89.0,294.0,33.2,4,46,11,2022,7,2,308.6,89.2,295.0,33.2,308.58251078483465,89.19821826280624,294.99459000451975,33.2,No
3811,3812,2022-07-02,04:46:28,308,89.0,297.0,33.2,4,46,28,2022,7,2,308.6,89.2,294.4,33.2,308.58251078483465,89.19821826280624,294.3937835281447,33.2,No
3812,3813,2022-07-02,04:46:45,308,89.0,294.0,33.2,4,46,45,2022,7,2,307.6,89.0,294.6,33.2,307.597911227154,89.0,294.59377563286597,33.2,No
3813,3814,2022-07-02,04:47:02,308,89.0,293.0,33.2,4,47,2,2022,7,2,308.0,89.0,295.0,33.2,307.99999999999994,89.0,294.99322022991333,33.2,No
3814,3815,2022-07-02,04:47:19,308,89.0,295.0,33.2,4,47,19,2022,7,2,308.0,89.0,294.6,33.2,307.99999999999994,89.0,294.5964664306747,33.2,No
3815,3816,2022-07-02,04:47:36,308,89.0,296.0,33.2,4,47,36,2022,7,2,308.2,89.0,294.6,33.2,308.19948186528495,89.0,294.5964664306747,33.2,No
3816,3817,2022-07-02,04:47:53,308,89.0,295.0,33.2,4,47,53,2022,7,2,308.4,89.0,294.8,33.2,308.399222294232,89.0,294.79810205365874,33.2,No
3817,3818,2022-07-02,04:48:10,309,89.0,294.0,33.2,4,48,10,2022,7,2,310.0,89.2,294.6,33.2,309.9707286504671,89.19821826280624,294.59783252316885,33.2,No
3818,3819,2022-07-02,04:48:27,309,89.0,294.0,33.2,4,48,27,2022,7,2,310.2,89.4,294.2,33.18,310.17277227722775,89.39732142857142,294.19945725915875,33.17995169082126,No
3819,3820,2022-07-02,04:48:44,316,90.0,294.0,33.2,4,48,44,2022,7,2,310.4,89.6,293.8,33.18000000000001,310.3750794659885,89.5973154362416,293.7994542974079,33.17995169082126,No
3820,3821,2022-07-02,04:49:02,309,90.0,294.0,33.1,4,49,2,2022,7,2,311.8,89.8,293.8,33.17999999999999,311.76245210727967,89.7982062780269,293.7994542974079,33.179951690821255,No
3821,3822,2022-07-02,04:49:19,309,90.0,293.0,33.2,4,49,19,2022,7,2,311.6,90.0,293.8,33.18000000000001,311.55833284988523,90.0,293.7994542974079,33.179951690821255,No
3822,3823,2022-07-02,04:49:36,316,90.0,294.0,33.2,4,49,36,2022,7,2,310.0,90.0,293.8,33.18000000000001,309.9707286504671,90.0,293.7994542974079,33.179951690821255,No
3823,3824,2022-07-02,04:49:53,308,90.0,294.0,33.2,4,49,53,2022,7,2,310.0,90.0,293.6,33.2,309.9707286504671,90.0,293.59918200409,33.2,No
3824,3825,2022-07-02,04:50:10,308,90.0,294.0,33.2,4,50,10,2022,7,2,311.2,89.8,294.0,33.2,311.1598232677586,89.79820627802691,293.99863944633796,33.2,No
3825,3826,2022-07-02,04:50:27,309,90.0,293.0,33.2,4,50,27,2022,7,2,309.8,89.6,294.2,33.2,309.77779706622687,89.59731543624162,294.19809485880467,33.2,No
3826,3827,2022-07-02,04:50:44,315,89.0,295.0,33.2,4,50,44,2022,7,2,309.8,89.4,294.4,33.2,309.77779706622687,89.39732142857142,294.3978210852405,33.2,No
3827,3828,2022-07-02,04:51:01,309,89.0,295.0,33.2,4,51,1,2022,7,2,310.0,89.2,294.4,33.2,309.9795891779216,89.19821826280624,294.3978210852405,33.2,No
3828,3829,2022-07-02,04:51:18,308,89.0,295.0,33.2,4,51,18,2022,7,2,310.0,89.0,294.6,33.2,309.9795891779216,89.0,294.5991847826087,33.2,No
3829,3830,2022-07-02,04:51:35,309,89.0,294.0,33.2,4,51,35,2022,7,2,308.6,89.2,294.6,33.2,308.59922178988325,89.19821826280624,294.5991847826087,33.2,No
3830,3831,2022-07-02,04:51:53,309,89.0,294.0,33.2,4,51,53,2022,7,2,308.2,89.4,294.6,33.2,308.1981814729646,89.39732142857142,294.5991847826087,33.2,No
3831,3832,2022-07-02,04:52:10,308,90.0,295.0,33.2,4,52,10,2022,7,2,308.2,89.6,294.4,33.2,308.19818147296473,89.5973154362416,294.3991853360489,33.2,No
3832,3833,2022-07-02,04:52:27,307,90.0,295.0,33.2,4,52,27,2022,7,2,308.2,89.8,294.2,33.2,308.19818147296473,89.7982062780269,294.19809485880467,33.2,No
3833,3834,2022-07-02,04:52:44,308,90.0,294.0,33.2,4,52,44,2022,7,2,308.2,89.8,294.2,33.2,308.19818147296473,89.79820627802691,294.19809485880467,33.2,No
3834,3835,2022-07-02,04:53:01,309,90.0,293.0,33.2,4,53,1,2022,7,2,308.4,89.8,294.6,33.2,308.3979202158314,89.79820627802691,294.59377563286597,33.2,No
3835,3836,2022-07-02,04:53:18,309,89.0,294.0,33.2,4,53,18,2022,7,2,309.8,89.8,294.6,33.2,309.78541840301534,89.7982062780269,294.59377563286597,33.2,No
3836,3837,2022-07-02,04:53:35,309,90.0,297.0,33.2,4,53,35,2022,7,2,309.8,89.8,294.6,33.2,309.7854184030153,89.7982062780269,294.59377563286597,33.2,No
3837,3838,2022-07-02,04:53:52,314,90.0,295.0,33.2,4,53,52,2022,7,2,311.0,89.6,295.4,33.2,310.9730889652243,89.5973154362416,295.3937771784004,33.2,No
3838,3839,2022-07-02,04:54:09,308,90.0,294.0,33.2,4,54,9,2022,7,2,310.8,89.6,295.6,33.2,310.7700016971507,89.59731543624162,295.5951307173792,33.2,No
3839,3840,2022-07-02,04:54:26,315,89.0,297.0,33.2,4,54,26,2022,7,2,310.6,89.4,295.0,33.2,310.5671795164559,89.39732142857142,294.99594590880355,33.2,No
3840,3841,2022-07-02,04:54:43,308,89.0,295.0,33.2,4,54,43,2022,7,2,309.6,89.2,295.0,33.2,309.5762675109511,89.19821826280624,294.99594590880355,33.2,No
3841,3842,2022-07-02,04:55:00,308,89.0,294.0,33.2,4,55,0,2022,7,2,309.8,89.0,295.0,33.2,309.77779706622687,89.0,294.99594590880355,33.2,No
3842,3843,2022-07-02,04:55:18,309,89.0,295.0,33.2,4,55,18,2022,7,2,308.4,89.0,294.4,33.2,308.399222294232,89.0,294.3991853360489,33.2,No
3843,3844,2022-07-02,04:55:35,309,89.0,294.0,33.2,4,55,35,2022,7,2,308.2,89.0,294.2,33.2,308.1981814729646,89.0,294.19945725915875,33.2,No
3844,3845,2022-07-02,04:55:52,308,89.0,294.0,33.2,4,55,52,2022,7,2,308.4,89.0,294.0,33.2,308.3979202158314,89.0,293.99863944633796,33.2,No
3845,3846,2022-07-02,04:56:09,307,89.0,294.0,33.2,4,56,9,2022,7,2,309.8,89.0,293.8,33.2,309.76763440082124,89.0,293.7994542974079,33.2,No
3846,3847,2022-07-02,04:56:26,309,89.0,293.0,33.2,4,56,26,2022,7,2,309.6,89.0,293.8,33.2,309.56611806390856,89.0,293.7994542974079,33.2,No
3847,3848,2022-07-02,04:56:43,316,89.0,294.0,33.2,4,56,43,2022,7,2,309.6,89.0,293.8,33.2,309.56611806390845,89.0,293.7994542974079,33.2,No
3848,3849,2022-07-02,04:57:00,308,89.0,294.0,33.2,4,57,0,2022,7,2,311.2,89.0,293.8,33.2,311.1598232677586,89.0,293.7994542974079,33.2,No
3849,3850,2022-07-02,04:57:17,308,89.0,294.0,33.2,4,57,17,2022,7,2,312.4,89.0,294.0,33.2,312.3580761111428,89.0,294.00000000000006,33.2,No
3850,3851,2022-07-02,04:57:34,315,89.0,294.0,33.2,4,57,34,2022,7,2,311.0,89.0,294.6,33.2,310.9654090790276,89.0,294.59514170040484,33.2,No
3851,3852,2022-07-02,04:57:51,315,89.0,294.0,33.2,4,57,51,2022,7,2,311.0,89.0,294.6,33.2,310.9654090790276,89.0,294.59514170040484,33.2,No
3852,3853,2022-07-02,04:58:09,309,89.0,297.0,33.2,4,58,9,2022,7,2,311.0,89.0,294.6,33.2,310.9654090790276,89.0,294.59514170040484,33.2,No
3853,3854,2022-07-02,04:58:26,308,89.0,294.0,33.2,4,58,26,2022,7,2,309.6,89.0,294.6,33.2,309.5762675109511,89.0,294.59514170040484,33.2,No
3854,3855,2022-07-02,04:58:43,308,89.0,294.0,33.2,4,58,43,2022,7,2,308.2,89.0,294.2,33.2,308.1994818652849,89.0,294.19132409343285,33.2,No
3855,3856,2022-07-02,04:59:00,308,89.0,294.0,33.2,4,59,0,2022,7,2,308.0,89.0,293.6,33.2,307.99999999999994,89.0,293.5978112175103,33.2,No
3856,3857,2022-07-02,04:59:17,308,89.0,292.0,33.2,4,59,17,2022,7,2,308.0,89.0,293.8,33.2,307.99999999999994,89.0,293.79672295463087,33.2,No
3857,3858,2022-07-02,04:59:34,308,89.0,294.0,33.2,4,59,34,2022,7,2,308.0,89.0,293.8,33.2,307.99999999999994,89.0,293.79672295463087,33.2,No
3858,3859,2022-07-02,04:59:51,308,89.0,295.0,33.2,4,59,51,2022,7,2,308.0,89.0,293.6,33.2,307.99999999999994,89.0,293.5964543837385,33.2,No
3859,3860,2022-07-02,05:00:08,308,89.0,294.0,33.2,5,0,8,2022,7,2,308.0,89.0,294.4,33.2,307.99999999999994,89.0,294.39647067375057,33.2,No
3860,3861,2022-07-02,05:00:25,308,89.0,293.0,33.2,5,0,25,2022,7,2,308.0,89.0,294.4,33.2,307.99999999999994,89.0,294.39647067375057,33.2,No
3861,3862,2022-07-02,05:00:42,308,89.0,296.0,33.2,5,0,42,2022,7,2,309.4,89.0,294.0,33.2,309.375,89.0,293.99593216586806,33.2,No
3862,3863,2022-07-02,05:01:00,308,89.0,294.0,33.2,5,1,0,2022,7,2,309.4,89.0,293.8,33.2,309.375,89.0,293.7953920109139,33.2,No
3863,3864,2022-07-02,05:01:17,315,89.0,293.0,33.2,5,1,17,2022,7,2,309.4,89.0,294.0,33.2,309.37499999999994,89.0,293.995932165868,33.2,No
3864,3865,2022-07-02,05:01:34,308,89.0,293.0,33.2,5,1,34,2022,7,2,309.2,89.0,293.6,33.2,309.1726853937482,89.0,293.59918200409,33.2,No
3865,3866,2022-07-02,05:01:51,308,89.0,294.0,33.2,5,1,51,2022,7,2,309.0,89.0,293.6,33.2,308.97063522030845,89.0,293.59918200409,33.2,No
3866,3867,2022-07-02,05:02:08,307,89.0,294.0,33.2,5,2,8,2022,7,2,307.6,89.0,293.8,33.2,307.5992192582954,89.0,293.7994542974079,33.2,No
3867,3868,2022-07-02,05:02:25,307,89.0,294.0,33.2,5,2,25,2022,7,2,308.8,89.0,294.0,33.2,308.77772600961777,89.0,294.00000000000006,33.2,No
3868,3869,2022-07-02,05:02:42,308,89.0,294.0,33.2,5,2,42,2022,7,2,308.8,89.0,293.8,33.2,308.77772600961777,89.0,293.7994542974079,33.2,No
3869,3870,2022-07-02,05:02:59,314,89.0,294.0,33.2,5,2,59,2022,7,2,308.8,89.0,293.8,33.2,308.7777260096177,89.0,293.7994542974079,33.2,No
3870,3871,2022-07-02,05:03:16,308,89.0,293.0,33.2,5,3,16,2022,7,2,310.4,89.0,293.8,33.220000000000006,310.36330317715823,89.0,293.7994542974079,33.21995192307693,No
3871,3872,2022-07-02,05:03:33,307,89.0,294.0,33.2,5,3,33,2022,7,2,310.4,89.0,294.0,33.220000000000006,310.36330317715823,89.0,293.99863944633796,33.21995192307693,No
3872,3873,2022-07-02,05:03:50,315,89.0,294.0,33.3,5,3,50,2022,7,2,308.8,89.0,294.6,33.18,308.76753096411335,89.0,294.59377563286597,33.17970992349751,No
3873,3874,2022-07-02,05:04:08,308,89.0,295.0,33.2,5,4,8,2022,7,2,308.6,89.0,294.8,33.17999999999999,308.5660098232179,89.0,294.79540757119025,33.179709923497505,No
