,Methane,Ethanol,Humidity,Temperature,Quality
3212,321.0,299.0,95.0,31.5,5.551738910308837
3213,321.0,299.0,95.0,31.5,5.551738910308837
3214,320.0,299.0,95.0,31.5,5.567511780971297
3215,321.0,306.0,95.0,31.5,5.465319157222417
3216,321.0,307.0,95.0,31.5,5.452973478210072
3217,323.0,302.0,95.0,31.5,5.483156131946879
3218,321.0,302.0,95.0,31.5,5.5147018732718
3219,321.0,303.0,95.0,31.5,5.502356194259455
3220,326.0,301.0,95.0,31.5,5.448183198971842
3221,326.0,308.0,95.0,31.5,5.361763445885423
3222,322.0,303.0,95.0,31.5,5.486583323596994
3223,325.0,303.0,95.0,31.5,5.439264711609613
3224,322.0,302.0,95.0,31.5,5.49892900260934
3225,322.0,302.0,95.0,31.5,5.49892900260934
3226,323.0,309.0,95.0,31.5,5.396736378860459
3227,333.0,304.0,95.0,31.5,5.300736067297582
3228,333.0,304.0,95.0,31.5,5.300736067297582
3229,326.0,309.0,95.0,31.5,5.349417766873077
3230,325.0,303.0,95.0,31.0,5.439264711609613
3231,326.0,304.0,95.0,31.5,5.411146161934806
3232,325.0,303.0,95.0,31.5,5.439264711609613
3233,330.0,304.0,95.0,31.9,5.348054679284964
3234,325.0,304.0,95.0,31.5,5.426919032597266
3235,325.0,305.0,95.0,31.5,5.41457335358492
3236,324.0,304.0,95.0,31.5,5.442691903259727
3237,325.0,304.0,95.0,31.5,5.426919032597266
3238,330.0,304.0,95.0,31.5,5.348054679284964
3239,325.0,305.0,95.0,31.5,5.41457335358492
3240,326.0,306.0,95.0,31.5,5.386454803910113
3241,329.0,306.0,95.0,31.5,5.339136191922732
3242,325.0,306.0,95.0,31.5,5.402227674572576
3243,325.0,305.0,95.0,31.5,5.41457335358492
3244,325.0,305.0,95.0,31.5,5.41457335358492
3245,325.0,306.0,95.0,31.5,5.402227674572576
3246,325.0,306.0,95.0,31.5,5.402227674572576
3247,326.0,305.0,95.0,31.5,5.398800482922459
3248,325.0,307.0,95.0,31.5,5.389881995560229
3249,326.0,311.0,95.0,31.5,5.324726408848386
3250,326.0,305.0,95.0,31.5,5.398800482922459
3251,327.0,312.0,95.0,31.5,5.296607859173578
3252,327.0,306.0,95.0,31.5,5.370681933247653
3253,327.0,307.0,95.0,31.5,5.358336254235308
3254,327.0,307.0,95.0,31.5,5.358336254235308
3255,327.0,306.0,95.0,31.5,5.370681933247653
3256,327.0,313.0,95.0,31.5,5.2842621801612335
3257,327.0,308.0,95.0,31.5,5.345990575222962
3258,326.0,307.0,95.0,31.5,5.374109124897768
3259,326.0,307.0,95.0,31.5,5.374109124897768
3260,327.0,308.0,95.0,31.5,5.345990575222962
3261,332.0,309.0,95.0,31.5,5.254780542898314
3262,327.0,309.0,95.0,31.5,5.333644896210616
3263,333.0,308.0,95.0,31.5,5.251353351248199
3264,328.0,309.0,95.0,31.5,5.317872025548156
3265,328.0,310.0,95.0,31.5,5.30552634653581
3266,329.0,309.0,95.0,31.5,5.302099154885696
3267,329.0,314.0,95.0,31.5,5.240370759823967
3268,333.0,314.0,95.0,31.5,5.177279277174125
3269,329.0,315.0,95.0,31.5,5.228025080811621
3270,330.0,309.0,95.0,31.5,5.286326284223235
3271,330.0,309.0,95.0,31.5,5.286326284223235
3272,331.0,309.0,95.0,31.5,5.270553413560775
3273,331.0,310.0,95.0,31.5,5.258207734548429
3274,331.0,310.0,95.0,31.5,5.258207734548429
3275,331.0,310.0,95.0,31.5,5.258207734548429
3276,331.0,310.0,95.0,31.5,5.258207734548429
3277,332.0,311.0,95.0,31.5,5.230089184873624
3278,331.0,310.0,95.0,31.5,5.258207734548429
3279,335.0,316.0,95.0,31.5,5.121042177824513
3280,335.0,316.0,95.0,31.5,5.121042177824513
3281,335.0,311.0,95.0,31.5,5.18277057288624
3282,330.0,317.0,95.0,31.5,5.187560852124468
3283,331.0,311.0,95.0,31.5,5.245862055536083
3284,332.0,311.0,95.0,31.5,5.230089184873624
3285,332.0,311.0,95.0,31.5,5.230089184873624
3286,332.0,312.0,95.0,31.5,5.217743505861277
3287,333.0,312.0,95.0,31.5,5.201970635198816
3288,333.0,312.0,95.0,31.5,5.201970635198816
3289,333.0,313.0,95.0,31.5,5.189624956186471
3290,333.0,313.0,95.0,31.5,5.189624956186471
3291,338.0,318.0,95.0,31.5,5.049032207812438
3292,338.0,312.0,95.0,31.5,5.123106281886512
3293,334.0,318.0,95.0,31.5,5.112123690462282
3294,339.0,312.0,95.0,31.5,5.107333411224052
3295,335.0,313.0,95.0,31.5,5.158079214861548
3296,334.0,319.0,95.0,31.5,5.099778011449936
3297,334.0,313.0,95.0,31.5,5.17385208552401
3298,334.0,314.0,95.0,31.5,5.1615064065116645
3299,334.0,315.0,95.0,31.5,5.149160727499319
3300,334.0,315.0,95.0,31.7,5.149160727499319
3301,334.0,314.0,95.0,31.5,5.1615064065116645
3302,334.0,314.0,95.0,31.5,5.1615064065116645
3303,338.0,314.0,95.0,31.6,5.098414923861822
3304,335.0,316.0,95.0,31.5,5.121042177824513
3305,340.0,321.0,95.0,31.5,4.980449429450481
3306,336.0,315.0,95.0,31.5,5.117614986174397
3307,336.0,315.0,95.0,31.5,5.117614986174397
3308,340.0,317.0,95.0,31.5,5.029832145499864
3309,335.0,315.0,95.0,31.5,5.133387856836857
3310,335.0,316.0,95.0,31.5,5.121042177824513
3311,336.0,316.0,95.0,31.5,5.105269307162052
3312,336.0,321.0,95.0,31.5,5.043540912100324
3313,336.0,317.0,95.0,31.5,5.0929236281497055
3314,336.0,317.0,95.0,31.5,5.0929236281497055
3315,335.0,318.0,95.0,31.5,5.096350819799821
3316,336.0,316.0,95.0,31.5,5.105269307162052
3317,340.0,322.0,95.0,31.5,4.968103750438136
3318,335.0,318.0,95.0,31.5,5.096350819799821
3319,336.0,316.0,95.0,31.5,5.105269307162052
3320,338.0,317.0,95.0,31.5,5.0613778868247845
3321,336.0,318.0,95.0,31.5,5.080577949137361
3322,336.0,317.0,95.0,31.5,5.0929236281497055
3323,336.0,318.0,95.0,31.5,5.080577949137361
3324,340.0,318.0,95.0,31.5,5.017486466487517
3325,336.0,318.0,95.0,31.5,5.080577949137361
3326,335.0,318.0,95.0,31.5,5.096350819799821
3327,337.0,318.0,95.0,31.4,5.0648050784749
3328,336.0,319.0,95.0,31.5,5.068232270125015
3329,341.0,319.0,95.0,31.5,4.989367916812712
3330,336.0,319.0,95.0,31.5,5.068232270125015
3331,336.0,321.0,95.0,31.5,5.043540912100324
3332,337.0,320.0,95.0,31.5,5.040113720450208
3333,336.0,326.0,95.0,31.5,4.981812517038595
3334,335.0,320.0,95.0,31.5,5.071659461775129
3335,335.0,325.0,95.0,31.5,5.009931066713401
3336,336.0,324.0,95.0,31.5,5.006503875063286
3337,336.0,320.0,95.0,31.5,5.055886591112668
3338,336.0,320.0,95.0,31.5,5.055886591112668
3339,336.0,326.0,95.0,31.5,4.981812517038595
3340,337.0,320.0,95.0,31.5,5.040113720450208
3341,336.0,321.0,95.0,31.2,5.043540912100324
3342,337.0,322.0,95.0,31.5,5.015422362425516
3343,338.0,321.0,95.0,31.5,5.011995170775402
3344,337.0,323.0,95.0,31.5,5.003076683413172
3345,341.0,323.0,95.0,31.5,4.939985200763329
3346,337.0,323.0,95.0,31.5,5.003076683413172
3347,342.0,321.0,95.0,31.5,4.94890368812556
3348,341.0,323.0,95.0,31.5,4.939985200763329
3349,336.0,323.0,95.0,31.5,5.018849554075632
3350,337.0,324.0,95.0,31.5,4.990731004400826
3351,343.0,323.0,95.0,30.6,4.908439459438408
3352,338.0,324.0,95.0,31.5,4.974958133738364
3353,339.0,324.0,95.0,31.5,4.959185263075904
3354,338.0,325.0,95.0,31.5,4.96261245472602
3355,339.0,325.0,95.0,31.5,4.946839584063559
3356,341.0,325.0,95.0,31.5,4.915293842738638
3357,341.0,325.0,95.0,31.5,4.915293842738638
3358,341.0,324.0,95.0,31.5,4.927639521750983
3359,340.0,325.0,95.0,31.5,4.931066713401099
3360,342.0,324.0,95.0,30.2,4.9118666510885225
3361,342.0,325.0,95.0,31.5,4.899520972076178
3362,342.0,325.0,95.0,31.5,4.899520972076178
3363,341.0,326.0,95.0,31.5,4.902948163726292
3364,344.0,331.0,95.0,31.5,4.793901156677182
3365,343.0,326.0,95.0,31.5,4.871402422401371
3366,343.0,327.0,95.0,31.0,4.859056743389026
3367,343.0,327.0,95.0,31.5,4.859056743389026
3368,342.0,327.0,95.0,32.3,4.874829614051485
3369,344.0,326.0,95.0,31.5,4.85562955173891
3370,341.0,324.0,95.0,31.5,4.927639521750983
3371,341.0,325.0,95.0,31.5,4.915293842738638
3372,342.0,325.0,95.0,31.5,4.899520972076178
3373,343.0,325.0,95.0,31.5,4.883748101413717
3374,344.0,331.0,95.0,31.5,4.793901156677182
3375,344.0,328.0,95.0,31.5,4.83093819371422
3376,349.0,334.0,95.0,31.5,4.677999766327842
3377,345.0,332.0,95.0,31.5,4.765782607002375
3378,344.0,332.0,95.0,31.5,4.781555477664837
3379,344.0,327.0,95.0,31.5,4.843283872726564
3380,344.0,329.0,95.0,32.1,4.818592514701874
3381,344.0,327.0,95.0,31.4,4.843283872726564
3382,343.0,327.0,95.0,31.0,4.859056743389026
3383,343.0,335.0,95.0,31.2,4.76029131129026
3384,343.0,330.0,95.0,31.5,4.8220197063519885
3385,343.0,327.0,95.0,31.5,4.859056743389026
3386,347.0,328.0,95.0,31.5,4.783619581726837
3387,346.0,328.0,95.0,31.5,4.799392452389298
3388,350.0,329.0,95.0,31.5,4.72395529072711
3389,349.0,330.0,95.0,31.5,4.727382482377225
3390,350.0,330.0,95.0,31.5,4.7116096117147634
3391,346.0,329.0,95.0,31.5,4.787046773376952
3392,347.0,330.0,95.0,31.5,4.758928223702146
3393,349.0,336.0,95.0,31.5,4.65330840830315
3394,347.0,329.0,95.0,31.5,4.771273902714492
3395,351.0,336.0,95.0,31.6,4.6217626669782295
3396,347.0,328.0,95.0,31.2,4.783619581726837
3397,346.0,335.0,95.0,31.5,4.712972699302878
3398,347.0,330.0,95.0,31.5,4.758928223702146
3399,347.0,331.0,95.0,31.2,4.7465825446898
3400,348.0,330.0,95.0,31.5,4.743155353039685
3401,348.0,330.0,95.0,31.5,4.743155353039685
3402,348.0,332.0,95.0,31.5,4.718463995014995
3403,348.0,335.0,95.0,31.5,4.6814269579779575
3404,348.0,332.0,95.0,31.5,4.718463995014995
3405,354.0,332.0,95.0,31.5,4.623826771040231
3406,347.0,338.0,95.0,31.5,4.660162791603381
3407,352.0,338.0,95.0,31.5,4.5812984382910775
3408,347.0,332.0,95.0,31.4,4.734236865677454
3409,353.0,332.0,95.0,31.5,4.639599641702692
3410,350.0,334.0,95.0,31.5,4.662226895665381
3411,350.0,333.0,95.0,31.5,4.674572574677727
3412,348.0,333.0,95.0,31.5,4.706118316002648
3413,347.0,339.0,95.0,31.5,4.647817112591035
3414,349.0,334.0,95.0,31.5,4.677999766327842
3415,354.0,334.0,95.0,31.5,4.59913541301554
3416,351.0,335.0,95.0,31.5,4.634108345990575
3417,351.0,334.0,95.0,31.5,4.646454025002921
3418,356.0,339.0,95.0,31.5,4.50586127662889
3419,356.0,334.0,95.0,31.5,4.567589671690618
3420,352.0,334.0,95.0,31.5,4.6306811543404605
3421,351.0,332.0,95.0,31.5,4.671145383027612
3422,352.0,339.0,95.0,31.5,4.568952759278732
3423,351.0,332.0,95.0,31.5,4.671145383027612
3424,352.0,333.0,95.0,31.5,4.643026833352806
3425,357.0,333.0,95.0,31.5,4.564162480040503
3426,352.0,339.0,95.0,31.5,4.568952759278732
3427,352.0,335.0,95.0,31.5,4.618335475328115
3428,353.0,334.0,95.0,31.5,4.614908283678
3429,353.0,335.0,95.0,31.5,4.602562604665654
3430,357.0,336.0,95.0,31.5,4.527125443003466
3431,352.0,341.0,95.0,31.5,4.54426140125404
3432,352.0,335.0,95.0,31.5,4.618335475328115
3433,351.0,336.0,95.0,31.5,4.6217626669782295
3434,356.0,336.0,95.0,31.5,4.542898313665926
3435,350.0,337.0,95.0,31.5,4.625189858628344
3436,351.0,336.0,95.0,31.5,4.6217626669782295
3437,351.0,334.0,95.0,31.5,4.646454025002921
3438,355.0,336.0,95.0,31.5,4.558671184328388
3439,352.0,336.0,95.0,31.5,4.605989796315769
3440,351.0,337.0,95.0,31.5,4.609416987965884
3441,352.0,337.0,95.0,31.5,4.593644117303423
3442,353.0,335.0,95.0,31.5,4.602562604665654
3443,357.0,337.0,95.0,31.5,4.51477976399112
3444,351.0,338.0,95.0,31.6,4.597071308953538
3445,351.0,338.0,95.0,31.6,4.597071308953538
3446,352.0,338.0,95.0,31.5,4.5812984382910775
3447,352.0,345.0,95.0,31.5,4.494878685204658
3448,350.0,337.0,95.0,31.5,4.625189858628344
3449,350.0,338.0,95.0,31.5,4.612844179615999
3450,350.0,339.0,95.0,31.5,4.600498500603653
3451,350.0,340.0,95.0,31.6,4.588152821591307
3452,352.0,339.0,95.0,31.6,4.568952759278732
3453,353.0,340.0,95.0,31.5,4.540834209603926
3454,351.0,338.0,95.0,31.5,4.597071308953538
3455,352.0,338.0,95.0,31.5,4.5812984382910775
3456,353.0,338.0,95.0,31.5,4.565525567628617
3457,352.0,338.0,95.0,31.5,4.5812984382910775
3458,352.0,345.0,95.0,31.5,4.494878685204658
3459,358.0,339.0,95.0,31.5,4.474315535303969
3460,353.0,340.0,95.0,31.5,4.540834209603926
3461,352.0,339.0,95.0,31.5,4.568952759278732
3462,353.0,339.0,95.0,31.6,4.553179888616271
3463,354.0,339.0,95.0,31.5,4.537407017953811
3464,352.0,346.0,95.0,31.5,4.482533006192312
3465,351.0,345.0,95.0,31.5,4.510651555867119
3466,351.0,340.0,95.0,31.5,4.572379950928847
3467,353.0,341.0,95.0,31.6,4.52848853059158
3468,353.0,341.0,95.0,31.6,4.52848853059158
3469,353.0,341.0,95.0,31.5,4.52848853059158
3470,359.0,342.0,95.0,31.6,4.421505627604471
3471,354.0,342.0,95.0,31.5,4.500369980916775
3472,356.0,346.0,95.0,31.6,4.41944152354247
3473,355.0,340.0,95.0,31.6,4.509288468279005
3474,355.0,342.0,95.0,31.6,4.484597110254313
3475,354.0,342.0,95.0,31.6,4.500369980916775
3476,360.0,342.0,95.0,31.6,4.405732756942011
3477,358.0,342.0,95.0,31.6,4.437278498266932
3478,355.0,342.0,95.0,31.5,4.484597110254313
3479,356.0,343.0,95.0,31.5,4.456478560579507
3480,356.0,343.0,95.0,31.6,4.456478560579507
3481,356.0,344.0,95.0,31.6,4.444132881567161
3482,357.0,348.0,95.0,31.6,4.378977294855318
3483,357.0,342.0,95.0,31.6,4.453051368929392
3484,360.0,343.0,95.0,31.6,4.393387077929665
3485,356.0,343.0,95.0,31.6,4.456478560579507
3486,357.0,343.0,95.0,31.6,4.440705689917046
3487,358.0,344.0,95.0,31.6,4.41258714024224
3488,357.0,349.0,95.0,31.5,4.366631615842972
3489,357.0,344.0,95.0,31.6,4.428360010904701
3490,358.0,344.0,95.0,31.6,4.41258714024224
3491,359.0,342.0,95.0,31.8,4.421505627604471
3492,358.0,344.0,95.0,31.6,4.41258714024224
3493,358.0,350.0,95.0,31.6,4.338513066168166
3494,363.0,345.0,95.0,31.6,4.321377107917591
3495,357.0,343.0,95.0,31.6,4.440705689917046
3496,359.0,344.0,95.0,31.5,4.39681426957978
3497,360.0,350.0,95.0,31.5,4.306967324843245
3498,360.0,344.0,95.0,31.6,4.381041398917319
3499,360.0,345.0,95.0,31.6,4.368695719904974
3500,364.0,345.0,95.0,31.6,4.305604237255131
3501,360.0,351.0,95.0,31.7,4.294621645830899
3502,360.0,346.0,95.0,31.6,4.356350040892628
3503,357.0,351.0,95.0,31.6,4.341940257818281
3504,357.0,346.0,95.0,31.6,4.403668652880009
3505,363.0,346.0,95.0,31.6,4.309031428905246
3506,359.0,345.0,95.0,31.6,4.384468590567434
3507,358.0,345.0,95.0,31.6,4.400241461229895
3508,359.0,346.0,95.0,31.5,4.372122911555088
3509,364.0,346.0,95.0,31.6,4.293258558242785
3510,358.0,345.0,95.0,31.5,4.400241461229895
3511,359.0,346.0,95.0,31.5,4.372122911555088
3512,359.0,347.0,95.0,31.6,4.359777232542743
3513,364.0,353.0,95.0,31.6,4.206838805156366
3514,359.0,352.0,95.0,31.5,4.298048837481014
3515,364.0,353.0,95.0,31.5,4.206838805156366
3516,360.0,352.0,95.0,31.6,4.282275966818554
3517,360.0,347.0,95.0,31.6,4.344004361880282
3518,359.0,347.0,95.0,31.5,4.359777232542743
3519,359.0,348.0,95.0,31.5,4.347431553530397
3520,360.0,355.0,95.0,31.6,4.245238929781517
3521,365.0,354.0,95.0,31.6,4.17872025548156
3522,362.0,349.0,95.0,31.6,4.28776726253067
3523,361.0,349.0,95.0,31.6,4.30354013319313
3524,363.0,349.0,95.0,31.5,4.271994391868209
3525,367.0,348.0,95.0,31.6,4.221248588230712
3526,366.0,355.0,95.0,31.6,4.1506017058067535
3527,367.0,348.0,95.0,31.6,4.221248588230712
3528,365.0,347.0,95.0,31.5,4.265140008567979
3529,361.0,348.0,95.0,31.6,4.315885812205476
3530,360.0,352.0,95.0,31.5,4.282275966818554
3531,362.0,353.0,95.0,31.6,4.238384546481287
3532,367.0,350.0,95.0,31.5,4.196557230206021
3533,368.0,350.0,95.0,31.6,4.18078435954356
3534,362.0,349.0,95.0,31.6,4.28776726253067
3535,362.0,356.0,95.0,31.5,4.20134750944425
3536,363.0,350.0,95.0,31.6,4.259648712855863
3537,362.0,349.0,95.0,31.6,4.28776726253067
3538,361.0,350.0,95.0,31.6,4.2911944541807845
3539,361.0,356.0,95.0,31.6,4.21712038010671
3540,361.0,351.0,95.0,31.6,4.278848775168439
3541,360.0,358.0,95.0,31.5,4.20820189274448
3542,364.0,350.0,95.0,31.5,4.243875842193402
3543,365.0,350.0,95.0,31.7,4.228102971530942
3544,362.0,352.0,95.0,31.6,4.2507302254936326
3545,361.0,351.0,95.0,31.6,4.278848775168439
3546,362.0,350.0,95.0,31.6,4.275421583518323
3547,368.0,350.0,95.0,31.6,4.18078435954356
3548,363.0,352.0,95.0,31.6,4.234957354831172
3549,362.0,357.0,95.0,31.5,4.189001830431904
3550,362.0,352.0,95.0,31.5,4.2507302254936326
3551,369.0,352.0,95.0,31.5,4.140320130856408
3552,363.0,351.0,95.0,31.6,4.247303033843518
3553,368.0,352.0,95.0,31.7,4.156093001518869
3554,364.0,359.0,95.0,31.5,4.132764731082292
3555,363.0,358.0,95.0,31.6,4.160883280757098
3556,364.0,353.0,95.0,31.5,4.206838805156366
3557,364.0,353.0,95.0,31.5,4.206838805156366
3558,363.0,353.0,95.0,31.5,4.2226116758188255
3559,362.0,352.0,95.0,31.5,4.2507302254936326
3560,362.0,352.0,95.0,31.6,4.2507302254936326
3561,367.0,353.0,95.0,31.5,4.159520193168984
3562,363.0,358.0,95.0,31.6,4.160883280757098
3563,364.0,354.0,95.0,31.6,4.19449312614402
3564,364.0,354.0,95.0,31.6,4.19449312614402
3565,363.0,354.0,95.0,31.6,4.210265996806481
3566,375.0,352.0,95.0,31.5,4.045682906881646
3567,370.0,352.0,95.0,31.5,4.124547260193948
3568,365.0,357.0,95.0,31.6,4.1416832184445225
3569,365.0,353.0,95.0,31.7,4.1910659344939045
3570,369.0,354.0,95.0,31.6,4.115628772831717
3571,368.0,359.0,95.0,31.5,4.069673248432449
3572,366.0,354.0,95.0,31.0,4.162947384819099
3573,367.0,354.0,95.0,31.6,4.147174514156638
3574,370.0,354.0,95.0,31.6,4.099855902169256
3575,367.0,354.0,95.0,31.6,4.147174514156638
3576,366.0,355.0,95.0,31.6,4.1506017058067535
3577,366.0,354.0,95.0,31.6,4.162947384819099
3578,364.0,354.0,95.0,31.6,4.19449312614402
3579,364.0,356.0,95.0,31.6,4.169801768119329
3580,368.0,361.0,95.0,31.6,4.044981890407758
3581,365.0,354.0,95.0,31.6,4.17872025548156
3582,366.0,362.0,95.0,31.6,4.064181952720334
3583,371.0,361.0,95.0,31.6,3.997663278420376
3584,366.0,356.0,95.0,31.3,4.138256026794408
3585,366.0,363.0,95.0,31.6,4.051836273707988
3586,368.0,356.0,95.0,31.7,4.106710285469486
3587,367.0,363.0,95.0,31.6,4.036063403045526
3588,367.0,355.0,95.0,31.6,4.134828835144292
3589,368.0,355.0,95.0,31.5,4.119055964481832
3590,367.0,356.0,95.0,31.5,4.122483156131946
3591,368.0,356.0,95.0,31.6,4.106710285469486
3592,371.0,362.0,95.0,31.6,3.985317599408031
3593,366.0,357.0,95.0,31.6,4.125910347782062
3594,370.0,358.0,95.0,31.6,4.0504731861198735
3595,371.0,363.0,95.0,31.6,3.972971920395685
3596,367.0,363.0,95.0,31.6,4.036063403045526
3597,371.0,357.0,95.0,31.6,4.047045994469759
3598,371.0,357.0,95.0,31.5,4.047045994469759
3599,366.0,357.0,95.0,31.6,4.125910347782062
3600,365.0,357.0,95.0,31.6,4.1416832184445225
3601,366.0,357.0,95.0,31.6,4.125910347782062
3602,371.0,358.0,95.0,31.6,4.034700315457414
3603,375.0,358.0,95.0,31.6,3.971608832807571
3604,368.0,358.0,95.0,31.6,4.082018927444794
3605,367.0,363.0,95.0,31.6,4.036063403045526
3606,372.0,364.0,95.0,31.6,3.944853370720879
3607,372.0,360.0,95.0,31.6,3.9942360867702615
3608,368.0,359.0,95.0,31.6,4.069673248432449
3609,368.0,359.0,95.0,31.6,4.069673248432449
3610,368.0,362.0,95.0,31.6,4.032636211395412
3611,368.0,359.0,95.0,31.6,4.069673248432449
3612,367.0,359.0,95.0,31.5,4.085446119094909
3613,368.0,358.0,95.0,31.6,4.082018927444794
3614,368.0,358.0,95.0,31.5,4.082018927444794
3615,368.0,359.0,95.0,31.6,4.069673248432449
3616,372.0,358.0,95.0,31.7,4.018927444794953
3617,373.0,360.0,95.0,31.6,3.9784632161078006
3618,372.0,360.0,95.0,31.6,3.9942360867702615
3619,370.0,359.0,95.0,31.7,4.038127507107528
3620,369.0,360.0,95.0,31.6,4.0415546987576425
3621,372.0,361.0,95.0,31.6,3.981890407757916
3622,368.0,365.0,95.0,31.6,3.995599174358375
3623,368.0,367.0,95.0,31.6,3.970907816333684
3624,368.0,361.0,95.0,31.6,4.044981890407758
3625,367.0,361.0,95.0,31.7,4.060754761070219
3626,367.0,362.0,95.0,30.9,4.048409082057873
3627,370.0,367.0,95.0,31.6,3.939362075008763
3628,369.0,362.0,95.0,31.6,4.016863340732952
3629,369.0,361.0,95.0,31.6,4.029209019745298
3630,368.0,361.0,95.0,31.5,4.044981890407758
3631,369.0,368.0,95.0,31.6,3.9427892666588775
3632,369.0,362.0,95.0,31.6,4.016863340732952
3633,375.0,361.0,95.0,31.6,3.934571795770534
3634,375.0,363.0,95.0,31.6,3.9098804377458425
3635,370.0,363.0,95.0,31.6,3.988744791058145
3636,370.0,362.0,95.0,31.7,4.001090470070492
3637,370.0,363.0,95.0,31.6,3.988744791058145
3638,376.0,363.0,95.0,31.6,3.894107567083382
3639,372.0,363.0,95.0,31.7,3.957199049733224
3640,371.0,363.0,95.0,31.6,3.972971920395685
3641,371.0,364.0,95.0,31.6,3.96062624138334
3642,376.0,364.0,95.0,31.6,3.881761888071036
3643,371.0,370.0,95.0,31.6,3.886552167309265
3644,370.0,364.0,95.0,31.6,3.9763991120458
3645,372.0,364.0,95.0,31.6,3.944853370720879
3646,373.0,365.0,95.0,31.6,3.916734821046072
3647,373.0,365.0,95.0,31.6,3.916734821046072
3648,373.0,370.0,95.0,31.7,3.855006425984344
3649,374.0,364.0,95.0,31.5,3.913307629395957
3650,373.0,366.0,95.0,31.6,3.9043891420337262
3651,374.0,366.0,95.0,31.6,3.8886162713712658
3652,375.0,365.0,95.0,31.6,3.885189079721152
3653,374.0,365.0,95.0,31.6,3.900961950383612
3654,380.0,365.0,95.0,31.7,3.8063247264088487
3655,375.0,365.0,95.0,31.6,3.885189079721152
3656,374.0,365.0,95.0,31.7,3.900961950383612
3657,375.0,366.0,95.0,31.6,3.872843400708805
3658,374.0,366.0,95.0,31.6,3.8886162713712658
3659,380.0,365.0,95.0,31.6,3.8063247264088487
3660,375.0,366.0,95.0,31.6,3.872843400708805
3661,375.0,365.0,95.0,31.6,3.885189079721152
3662,378.0,366.0,95.0,31.6,3.825524788721424
3663,375.0,366.0,95.0,31.7,3.872843400708805
3664,375.0,372.0,95.0,31.7,3.798769326634732
3665,373.0,366.0,95.0,31.7,3.9043891420337262
3666,375.0,371.0,95.0,31.7,3.811115005647077
3667,375.0,367.0,95.0,31.6,3.86049772169646
3668,374.0,367.0,95.0,31.6,3.87627059235892
3669,374.0,368.0,95.0,31.7,3.863924913346575
3670,375.0,367.0,95.0,31.7,3.86049772169646
3671,375.0,367.0,95.0,31.6,3.86049772169646
3672,376.0,366.0,95.0,31.6,3.857070530046345
3673,376.0,367.0,95.0,31.7,3.844724851033999
3674,376.0,368.0,95.0,31.6,3.832379172021654
3675,380.0,369.0,95.0,31.6,3.756942010359465
3676,376.0,369.0,95.0,31.6,3.820033493009308
3677,380.0,369.0,95.0,31.6,3.756942010359465
3678,378.0,369.0,95.0,31.6,3.7884877516843862
3679,376.0,370.0,95.0,31.7,3.8076878139969614
3680,378.0,375.0,95.0,31.6,3.714413677610313
3681,377.0,369.0,95.0,31.6,3.804260622346847
3682,376.0,368.0,95.0,31.6,3.832379172021654
3683,375.0,369.0,95.0,31.6,3.835806363671768
3684,378.0,370.0,95.0,31.6,3.7761420726720414
3685,379.0,370.0,95.0,31.7,3.760369202009581
3686,379.0,370.0,95.0,31.6,3.760369202009581
3687,378.0,369.0,95.0,31.6,3.7884877516843862
3688,378.0,374.0,95.0,31.7,3.726759356622659
3689,382.0,375.0,95.0,31.6,3.651322194960471
3690,378.0,369.0,95.0,32.3,3.7884877516843862
3691,384.0,370.0,95.0,31.7,3.681504848697277
3692,378.0,370.0,95.0,31.6,3.7761420726720414
3693,378.0,371.0,95.0,31.7,3.763796393659696
3694,379.0,371.0,95.0,31.6,3.7480235229972343
3695,379.0,371.0,95.0,31.2,3.7480235229972343
3696,379.0,371.0,95.0,31.6,3.7480235229972343
3697,380.0,371.0,95.0,31.7,3.7322506523347743
3698,378.0,370.0,95.0,31.6,3.7761420726720414
3699,382.0,370.0,95.0,31.6,3.713050590022199
3700,385.0,371.0,95.0,31.7,3.653386299022472
3701,381.0,371.0,95.0,31.7,3.716477781672314
3702,380.0,370.0,95.0,31.7,3.74459633134712
3703,380.0,371.0,95.0,31.7,3.7322506523347743
3704,381.0,371.0,95.0,31.7,3.716477781672314
3705,381.0,372.0,95.0,31.7,3.704132102659968
3706,381.0,377.0,95.0,31.6,3.64240370759824
3707,381.0,372.0,95.0,31.6,3.704132102659968
3708,380.0,372.0,95.0,31.6,3.719904973322429
3709,380.0,373.0,95.0,31.6,3.707559294310083
3710,380.0,372.0,95.0,31.7,3.719904973322429
3711,380.0,372.0,95.0,31.7,3.719904973322429
3712,381.0,373.0,95.0,31.7,3.6917864236476223
3713,380.0,373.0,95.0,31.7,3.707559294310083
3714,380.0,379.0,95.0,31.2,3.633485220236008
3715,381.0,371.0,95.0,31.7,3.716477781672314
3716,381.0,378.0,95.0,31.7,3.630058028585894
3717,385.0,373.0,95.0,31.7,3.62869494099778
3718,380.0,373.0,95.0,31.7,3.707559294310083
3719,381.0,379.0,95.0,31.7,3.617712349573548
3720,382.0,373.0,95.0,31.7,3.676013552985162
3721,381.0,374.0,95.0,31.7,3.6794407446352766
3722,382.0,372.0,95.0,31.7,3.688359231997508
3723,382.0,373.0,95.0,31.7,3.676013552985162
3724,382.0,373.0,95.0,31.7,3.676013552985162
3725,386.0,374.0,95.0,30.9,3.600576391322974
3726,380.0,379.0,95.0,31.6,3.633485220236008
